Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Saktiandi Supaat,asked the Minister for Transport in light of the agreement to realign the boundary between the Jakarta Flight Information Region (FIR) and the Singapore FIR (a) what is the expected short- to long-term impact on our air services industry and other related sectors; (b) how will this allow Changi Airport to grow in the long term as an international air hub; and (c) what are the strategic plans beyond 25 years in terms of managing the airspace and ensuring air traffic control safety.,1,1,014-001-095-047-001-001,1
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Ms Poh Li San,"asked the Minister for Transport (a) how does the realignment of the Flight Information Region (FIR) boundary between Singapore and Jakarta and, in particular, the return of FIR over the Natuna and Riau Islands to Indonesia, improve civil aviation safety and efficiency and allow Changi Airport to grow in the long term; and (b) what are the handover measures to ensure a smooth and safe transition.",1,2,014-001-095-047-001-002,2
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Melvin Yong Yik Chye,asked the Minister for Transport given the agreement between Singapore and Indonesia to realign the Flight Information Region (FIR) boundaries (a) how does the Ministry intend to ensure the continued safe and smooth flight operations for Changi Airport; and (b) what is the estimated timeline for ratification of the FIR Agreement.,1,3,014-001-095-047-001-003,3
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Lim Biow Chuan,asked the Minister for Transport what are the implications for Changi Airport in view of the agreement between Singapore and Indonesia covering a change in the Flight Information Region.,1,4,014-001-095-047-001-004,4
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Pritam Singh,"asked the Minister for Transport arising from the agreement at the 5th Singapore-Indonesia Leaders' Retreat in Bintan, what will be the status of the Singapore and Jakarta Flight Information Regions (FIR) respectively, should both Governments fail to come to a new agreement after 25 years.",1,5,014-001-095-047-001-005,5
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Gan Thiam Poh,asked the Prime Minister what are the projected benefits of the joint collaboration with Indonesia under the latest mutually beneficial agreements signed.,1,6,014-001-095-047-001-006,6
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean),"  Mr Speaker, may I have your permission to answer Question Nos 1 to 6 as part of the Ministerial Statements to be delivered by me and Minister for Transport Mr S Iswaran later in the Sitting, please?",1,7,014-001-095-047-001-007,7
2022-02-14,Impact of Agreement to Realign Flight Information Region Boundary between Singapore and Jakarta,014-001-095-047-001,Mr Speaker,"  Yes, you may.",1,8,014-001-095-047-001-008,8
2022-02-14,Enhancing Security of Digital Banking Following Recent Scams,014-001-095-047-002,Ms Tin Pei Ling –,None,1,1,014-001-095-047-002-001,9
2022-02-14,Enhancing Security of Digital Banking Following Recent Scams,014-001-095-047-002,Ms Tin Pei Ling –,7 To ask the Prime Minister in view of the recent phishing scams affecting several OCBC customers (a) what other actions will be taken to help victims who have lost their life savings through phishing scams; (b) what will be done to enhance digital banking security across all banks in Singapore; and (c) whether there will be a rethink of the use of one-time passwords for banking transactions.,2,2,014-001-095-047-002-002,10
2022-02-14,Enhancing Security of Digital Banking Following Recent Scams,014-001-095-047-002,Ms Foo Mee Har,asked the Prime Minister (a) what lessons can be learnt from the recent banking scams; and (b) how can consumers be better protected from such scams.,1,3,014-001-095-047-002-003,11
2022-02-14,Enhancing Security of Digital Banking Following Recent Scams,014-001-095-047-002,Dr Tan Wu Meng,"asked the Prime Minister with regard to phishing scams where fake messages have been inserted into SMS threads used by banks (a) whether the Government has data on (i) the number of customers who were affected (ii) their total losses (iii) the amount of funds recovered or reinstated and (iv) the number of customers who experienced delays in escalating this issue with their banks; (b) if so, what are they respectively since 2020; and (c) whether MAS will review how the interests of customers can be better balanced and safeguarded.",1,4,014-001-095-047-002-004,12
