Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-01-28,013-001-094-005-001,013-001-094-005,1,Measures to Prevent Radicalisation of At-risk Youths,,OA,
2016-01-28,013-001-094-005-002,013-001-094-005,2,Countering Emergence of Radical Groups,,OA,
2016-01-28,013-001-094-005-003,013-001-094-005,3,Update on Singapore Military's Support to Anti-ISIS Coalition,,OA,
2016-01-28,013-001-094-005-004,013-001-094-005,4,Take-up Rate for Lasting Power of Attorney,,OA,
2016-01-28,013-001-094-005-005,013-001-094-005,5,Appointment of Deputies for Individuals No Longer Capable of Decisions,,OA,
2016-01-28,013-001-094-005-006,013-001-094-005,6,Take-up Rate for Paid Paternity Leave,,OA,
2016-01-28,013-001-094-005-007,013-001-094-005,7,Steps Taken to Prosecute Errant Companies that Caused Haze,,OA,
2016-01-28,013-001-094-005-008,013-001-094-005,8,Innovation in Eldercare Sector,,OA,
2016-01-28,013-001-094-005-009,013-001-094-005,9,Tightening Regulation of Private Schools,,OA,
2016-01-28,013-001-094-005-010,013-001-094-005,10,Actions against Educators for Sexual Misconduct,,OA,
2016-01-28,013-001-094-005-011,013-001-094-005,11,Expanding Healthcare Insurance Coverage for Foreign Workers,,OA,
2016-01-28,013-001-094-005-012,013-001-094-005,12,Line-up of Sporting Events at Sports Hub,,OA,
2016-01-28,013-001-094-005-013,013-001-094-005,13,Success Rates for First-timer and Second-timer HDB BTO Applicants,,OA,
2016-01-28,013-001-094-005-014,013-001-094-005,14,Upgrading Programme to Replace Lifts in HDB Estates,,OA,
2016-01-28,013-001-094-005-015,013-001-094-005,15,Review of COEs for Motorcycles,,OA,
2016-01-28,013-001-094-005-016,013-001-094-005,16,Evening ERP along Central Expressway,,OA,
2016-01-28,013-001-094-005-017,013-001-094-005,17,Comparative Crime Statistics,,OA,
2016-01-28,013-001-094-005-018,013-001-094-005,18,Regulation of 24-hour Amusement Centres,,OA,
2016-01-28,013-001-094-005-019,013-001-094-005,19,National Environment Agency (Miscellaneous Amendments) Bill,,BI,
2016-01-28,013-001-094-005-020,013-001-094-005,20,Debate on President's Address,Fourth Allotted Day,OS,
2016-01-28,013-001-094-005-021,013-001-094-005,21,Extension of a Sitting,In Parliament,OS,
2016-01-28,013-001-094-005-022,013-001-094-005,22,Debate on the President's Address,,OS,
2016-01-28,013-001-094-005-023,013-001-094-005,23,Adjournment of Debate,,OS,
2016-01-28,013-001-094-005-024,013-001-094-005,24,Adjournment,,OS,
2016-01-28,013-001-094-005-025,013-001-094-005,25,Effectiveness of Existing Flexible Work Arrangements for Mothers Returning to Workplace,,WA,
2016-01-28,013-001-094-005-026,013-001-094-005,26,Cannabis Abuse in Singapore,,WA,
2016-01-28,013-001-094-005-027,013-001-094-005,27,Harassment and Intimidation by Licensed Moneylenders,,WA,
2016-01-28,013-001-094-005-028,013-001-094-005,28,Difference in Cost of Medication in Local and Overseas Hospitals and Pharmacies,,WA,
2016-01-28,013-001-094-005-029,013-001-094-005,29,Medical Bills of Foreign Workers,,WA,
2016-01-28,013-001-094-005-030,013-001-094-005,30,Risk of Mosquito-borne Virus Zika Spreading to Singapore,,WA,
2016-01-28,013-001-094-005-031,013-001-094-005,31,GIC and Temasek Holdings' Investments in Haze-linked Companies,,WA,
2016-01-28,013-001-094-005-032,013-001-094-005,32,Disbursements of ComCare Interim Assistance and Short-to-Medium Term Assistance,,WA,
