Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-07-04,013-001-094-048-001,013-001-094-048,1,Pursuit of Second Degree at Local Universities,,OA,
2017-07-04,013-001-094-048-002,013-001-094-048,2,Modular Courses at Institutes of Higher Learning that Teach Future Economy Skills,,OA,
2017-07-04,013-001-094-048-003,013-001-094-048,3,Measures to Minimise Radicalisation in Our Community,,OA,
2017-07-04,013-001-094-048-004,013-001-094-048,4,Fair Treatment of Subcontractors in Government Projects,,OA,
2017-07-04,013-001-094-048-005,013-001-094-048,5,Time between Polling and Awarding a Contract for HDB's Home Improvement Programme,,OA,
2017-07-04,013-001-094-048-006,013-001-094-048,6,Application and Price Trends for NEA Hawker Stalls,,OA,
2017-07-04,013-001-094-048-007,013-001-094-048,7,Adequacy of Energy Sources for Future Needs,,OA,
2017-07-04,013-001-094-048-008,013-001-094-048,8,Nationwide Urban Logistics Connectivity,,OA,
2017-07-04,013-001-094-048-009,013-001-094-048,9,Data on Online Retail Transactions,,OA,
2017-07-04,013-001-094-048-010,013-001-094-048,10,SMEs' Feedback for Bilateral and Multilateral Trade Agreements,,OA,
2017-07-04,013-001-094-048-011,013-001-094-048,11,Traffic Signs Partly Covered by Trees and Shrubs,,OA,
2017-07-04,013-001-094-048-012,013-001-094-048,12,Measures to Ensure Stable Motorcycle COE Prices,,OA,
2017-07-04,013-001-094-048-013,013-001-094-048,13,Information on Public Sector Corruption Cases in 2016,,OA,
2017-07-04,013-001-094-048-014,013-001-094-048,14,Website Accessibility by Persons with Disabilities,,OA,
2017-07-04,013-001-094-048-015,013-001-094-048,15,Assisted Reproductive Technology Success Rates at Public and Private Centres,,OA,
2017-07-04,013-001-094-048-016,013-001-094-048,16,Measures to Identify and Help Women with Ante- and Postnatal Depression,,OA,
2017-07-04,013-001-094-048-017,013-001-094-048,17,38 Oxley Road,Debate on Ministerial Statements,OS,
2017-07-04,013-001-094-048-018,013-001-094-048,18,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2017-07-04,013-001-094-048-019,013-001-094-048,19,38 Oxley Road,Debate on Ministerial Statements,OS,
2017-07-04,013-001-094-048-020,013-001-094-048,20,Monetary Authority of Singapore (Amendment) Bill ,,BP,
2017-07-04,013-001-094-048-021,013-001-094-048,21,Home Team Corps Bill ,,BP,
2017-07-04,013-001-094-048-022,013-001-094-048,22,Adjournment,,OS,
2017-07-04,013-001-094-048-023,013-001-094-048,23,Reducing Mobile Roaming Charges across ASEAN,,WANA,
2017-07-04,013-001-094-048-024,013-001-094-048,24,Unpaid Income Tax of Deceased Persons,,WANA,
2017-07-04,013-001-094-048-025,013-001-094-048,25,Taxes on Loose Tobacco Leaves and Cigarette Paper,,WANA,
2017-07-04,013-001-094-048-026,013-001-094-048,26,Suicides of Migrant Workers,,WANA,
2017-07-04,013-001-094-048-027,013-001-094-048,27,Protection and Rehabilitation of Women of Domestic Abuse,,WANA,
2017-07-04,013-001-094-048-028,013-001-094-048,28,Industry Readiness of Our Graduates,,WANA,
2017-07-04,013-001-094-048-029,013-001-094-048,29,Risks of Smoking Unfiltered Tobacco Leaves,,WANA,
2017-07-04,013-001-094-048-030,013-001-094-048,30,Counter-terrorism Training for Event Organisers,,WANA,
2017-07-04,013-001-094-048-031,013-001-094-048,31,Harsher Penalties for Causing Public Nuisance and Victimising Vulnerable Persons,,WANA,
2017-07-04,013-001-094-048-032,013-001-094-048,32,Lift Trials and Lift Upgrading Programme in Bedok and Sengkang South,,WANA,
2017-07-04,013-001-094-048-033,013-001-094-048,33,Opportunities for Local Businesses in One Belt One Road Projects,,WANA,
2017-07-04,013-001-094-048-034,013-001-094-048,34,Complaints against Multi-level Marketing Companies,,WANA,
2017-07-04,013-001-094-048-035,013-001-094-048,35,Applications and Assessment for Private Hire Car Driver's Vocational Licence,,WANA,
2017-07-04,013-001-094-048-036,013-001-094-048,36,Protection of Consumers' Interests in Private Hire Car Market,,WANA,
2017-07-04,013-001-094-048-037,013-001-094-048,37,Emergency Preparedness Courses in Schools,,WANA,
2017-07-04,013-001-094-048-038,013-001-094-048,38,Child Booster Seats in Private Hire Cars,,WANA,
2017-07-04,013-001-094-048-039,013-001-094-048,39,Comprehensive Background Checks and Screening of Auxiliary Police Officers,,WANA,
2017-07-04,013-001-094-048-040,013-001-094-048,40,Lapsed Life Insurance Policies/Saving Plans Due to Non-payment of Premiums,,WA,
2017-07-04,013-001-094-048-041,013-001-094-048,41,Rental Bicycle Users Fined for Illegal Parking,,WA,
2017-07-04,013-001-094-048-042,013-001-094-048,42,Residents on HDB Public Rental Scheme,,WA,
2017-07-04,013-001-094-048-043,013-001-094-048,43,Applicants for Sale of Tissue Packs under Street Hawking Scheme,,WA,
2017-07-04,013-001-094-048-044,013-001-094-048,44,Quality Internship Opportunities for Students of Vocational Institutions,,WA,
