Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-04-06,013-001-094-013-001,013-001-094-013,1,Town Councils with Largest Number of Flats Eligible for Upgrading,,OA,
2016-04-06,013-001-094-013-002,013-001-094-013,2,Mortgage Assistance Plan for Retrenched Flat Owners,,OA,
2016-04-06,013-001-094-013-003,013-001-094-013,3,Direct Bus Services to Geylang Serai Market before Hari Raya Puasa and Hari Raya Haji,,OA,
2016-04-06,013-001-094-013-004,013-001-094-013,4,Online Voting Using SingPass for Singaporeans based Overseas,,OA,
2016-04-06,013-001-094-013-005,013-001-094-013,5,Proceedings on Estimates of Expenditure for FY2016/2017,,OS,
2016-04-06,013-001-094-013-006,013-001-094-013,6,Debate on Annual Budget Statement,,OS,
2016-04-06,013-001-094-013-007,013-001-094-013,7,Commencement Time of Committee of Supply,Announcement by Mdm Speaker,OS,
2016-04-06,013-001-094-013-008,013-001-094-013,8,Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,Committee of Supply – Paper Cmd 2 of 2016,OS,
2016-04-06,013-001-094-013-009,013-001-094-013,9,Committee of Supply – Head P (Ministry of Home Affairs),,OS,
2016-04-06,013-001-094-013-010,013-001-094-013,10,Committee of Supply – Head R (Ministry of Law),,OS,
2016-04-06,013-001-094-013-011,013-001-094-013,11,Committee of Supply – Head N (Ministry of Foreign Affairs),,OS,
2016-04-06,013-001-094-013-012,013-001-094-013,12,Committee of Supply Reporting Progress,,OS,
2016-04-06,013-001-094-013-013,013-001-094-013,13,Adjournment,,OS,
