Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2019-01-15,013-002-094-088-001,013-002-094-088,1,Support and Integration of Family Units with Foreign Spouses,,OA,
2019-01-15,013-002-094-088-002,013-002-094-088,2,Review MediShield Life's Claim Limits to Address Gaps,,OA,
2019-01-15,013-002-094-088-003,013-002-094-088,3,Percentage of Standard versus Non-standard Drugs Prescribed for MediFund Assistance Patients Compared to Non-MediFund Assistance Patients,,OA,
2019-01-15,013-002-094-088-004,013-002-094-088,4,Proposal to Promote Use of Generic Drugs in Public Healthcare Institutions,,OA,
2019-01-15,013-002-094-088-005,013-002-094-088,5,HDB Flat Owners who Gave Up their New BTO Flats in 2018,,OA,
2019-01-15,013-002-094-088-006,013-002-094-088,6,Percentage of Land Cost in Actual Prices of BTO Flats Constructed in 2016 and 2017,,OA,
2019-01-15,013-002-094-088-007,013-002-094-088,7,Measure to Prevent Malaysian Vessels from Entering Singapore Waters,,OA,
2019-01-15,013-002-094-088-008,013-002-094-088,8,Impact of Causeway Jams on Businesses in Singapore,,OA,
2019-01-15,013-002-094-088-009,013-002-094-088,9,Proceeds from Sale of Drugs or Related Activities,,OA,
2019-01-15,013-002-094-088-010,013-002-094-088,10,Successful Appeals for Earlier Withdrawal of CPF Payouts ,,OA,
2019-01-15,013-002-094-088-011,013-002-094-088,11,Proposal to Make Public Data on Complaints of Unfair Employment Practices,,OA,
2019-01-15,013-002-094-088-012,013-002-094-088,12,"Size of Endowment Funds Linked to Differences in Student Educational Resources, Expenditure and Opportunities",,OA,
2019-01-15,013-002-094-088-013,013-002-094-088,13,Reports of Mental Health Cases in Schools,,OA,
2019-01-15,013-002-094-088-014,013-002-094-088,14,Government's Response to the Report of the Committee of Inquiry into the Cyber Attack on SingHealth's IT System,Statements by Minister for Communications and Information and Minister for Health,OS,
2019-01-15,013-002-094-088-015,013-002-094-088,15,Singapore Food Agency Bill,,BI,
2019-01-15,013-002-094-088-016,013-002-094-088,16,National Parks Board (Amendment) Bill,,BI,
2019-01-15,013-002-094-088-017,013-002-094-088,17,Misuse of Drugs (Amendment) Bill,,BP,
2019-01-15,013-002-094-088-018,013-002-094-088,18,Extension of a Sitting,,OS,
2019-01-15,013-002-094-088-019,013-002-094-088,19,Misuse of Drugs (Amendment) Bill,,BP,
2019-01-15,013-002-094-088-020,013-002-094-088,20,Adjournment,,OS,
2019-01-15,013-002-094-088-021,013-002-094-088,21,Putting Commuters First in Public Transport,,OS,
2019-01-15,013-002-094-088-022,013-002-094-088,22,Ban Sharks Fin Dishes at Events Organised by Public Service Agencies,,WANA,
2019-01-15,013-002-094-088-023,013-002-094-088,23,Percentage of Recipients under Silver Support Scheme who are Women,,WANA,
2019-01-15,013-002-094-088-024,013-002-094-088,24,Non-renewal for Employment Pass Holders Whose Employers Do Not Match Mandatory Salary Increase,,WANA,
2019-01-15,013-002-094-088-025,013-002-094-088,25,Identifying and Automatically Blocking Scam Phone Calls,,WANA,
2019-01-15,013-002-094-088-026,013-002-094-088,26,Flexibility for Bus Captains to Meet Bus Service Reliability Framework Requirements,,WANA,
2019-01-15,013-002-094-088-027,013-002-094-088,27,Tackling and Punishing Voyeurism Cases,,WANA,
2019-01-15,013-002-094-088-028,013-002-094-088,28,Stricter Alcohol Limits for Motorists,,WANA,
2019-01-15,013-002-094-088-029,013-002-094-088,29,Steps Taken to Promote Adoption of Children in Singapore,,WANA,
2019-01-15,013-002-094-088-030,013-002-094-088,30,Singapore Buildings’ Maximum Tolerance against Wind and Earthquake Tremors,,WANA,
2019-01-15,013-002-094-088-031,013-002-094-088,31,Update on Episode where Quartz was Used for Columbarium Niches Instead of Marble,,WANA,
2019-01-15,013-002-094-088-032,013-002-094-088,32,Recent Accidents and Enhancing Road Safety on West Coast Road at Section between Penjuru Road and Jurong Town Hall Road,,WANA,
2019-01-15,013-002-094-088-033,013-002-094-088,33,Foreigner on Long Term Visit Pass Applying for Private Hire Car Vocational Licence,,WA,
2019-01-15,013-002-094-088-034,013-002-094-088,34,Training and Supervision Standards for Private Security Companies,,WA,
2019-01-15,013-002-094-088-035,013-002-094-088,35,Need for White-collar and Cybercrime Investigators in Singapore Police Force,,WA,
2019-01-15,013-002-094-088-036,013-002-094-088,36,Review of Electronic Game Loot Boxes as Form of Gambling,,WA,
2019-01-15,013-002-094-088-037,013-002-094-088,37,Objections to Performance of RuPauls' Drag Race Show in Singapore,,WA,
2019-01-15,013-002-094-088-038,013-002-094-088,38,Income Tax Rate of Employment Pass Holders,,WA,
2019-01-15,013-002-094-088-039,013-002-094-088,39,Study of Public Preferences for Government Expenditure,,WA,
2019-01-15,013-002-094-088-040,013-002-094-088,40,Supplementary Retirement Scheme,,WA,
2019-01-15,013-002-094-088-041,013-002-094-088,41,Progress of Nominating Singapore's Hawker Culture for UNESCO's Representative List of Intangible Culture Heritage of Humanity,,WA,
2019-01-15,013-002-094-088-042,013-002-094-088,42,Culture Pass for Events to Encourage Cultural Discovery,,WA,
2019-01-15,013-002-094-088-043,013-002-094-088,43,BTO Flats Sold to Second-timer Buyers in Past Four Years,,WA,
2019-01-15,013-002-094-088-044,013-002-094-088,44,Breakdown of Successful Single Applicants for 2-Room Flexi Flats by Gender and Income Bracket,,WA,
2019-01-15,013-002-094-088-045,013-002-094-088,45,Percentage of Normal Technical Stream Students Transferred to Express Stream by End of Secondary School Education,,WA,
2019-01-15,013-002-094-088-046,013-002-094-088,46,Efforts to Integrate Environmental Education into Education System,,WA,
