Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Mr K Karthikeyan,asked,1,1,012-002-093-002-001-001,1
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,The Senior Minister of State for Health (Dr Amy Khor Lean Suan),"<span style=""background-color  transparent; color  rgb(0, 0, 0);""> </span>",1,2,012-002-093-002-001-002,2
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,The Senior Minister of State for Health (Dr Amy Khor Lean Suan),,2,3,012-002-093-002-001-003,3
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,The Senior Minister of State for Health (Dr Amy Khor Lean Suan),"Some of the drugs or treatments thus prescribed could be non-subsidised as there are more cost effective alternatives available. Nonetheless, where non-subsidised drugs or treatments are assessed to be clinically required and cannot be replaced by subsidised alternatives, patients from lower-income households are provided assistance to help them access these drugs or treatments.",3,4,012-002-093-002-001-004,4
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,The Senior Minister of State for Health (Dr Amy Khor Lean Suan),,4,5,012-002-093-002-001-005,5
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,The Senior Minister of State for Health (Dr Amy Khor Lean Suan),"Public hospitals have various governance frameworks in place to ensure that patients receive care appropriate to their clinical needs. This includes accreditation committees to ensure appropriate use of new technologies and procedures, and that procedures are performed by properly trained doctors. The Pharmacy and Therapeutic (P&T) and Medical Device (MDC) committees ensure clinically appropriate use of drugs and medical devices/ implants respectively. There are also pre-operations conferences for peer review of elective surgeries to ensure that they are appropriate, safe and not unnecessary.",5,6,012-002-093-002-001-006,6
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Mr K Karthikeyan (Nominated Member), ,1,7,012-002-093-002-001-007,7
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Dr Amy Khor Lean Suan,"  First, let me thank the Member for raising this Parliamentary Question (PQ), as well as for sharing this example. I think it is important for us to explain and clarify. Let me re-assure the Member that hospitals do not differentiate the treatment routes based on the subsidy status of the patients, as long as the treatment route is required and necessary.",1,8,012-002-093-002-001-008,8
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Dr Amy Khor Lean Suan,"For this instance, it is indeed unfortunate that there is this perception. We need to get more details to better understand the case. Let me briefly elaborate. There are clinical guidelines for pain management in different clinical conditions, which provide clinical guidance on the choice of pain relief drugs and these are in line with international practices.",2,9,012-002-093-002-001-009,9
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Dr Amy Khor Lean Suan,"Typically, for pain management, as the Member has highlighted, clinical guidelines may give guidance to provide baseline pain management; further pain drugs may be added, if required; as well as to start with the least invasive drugs. This approach is quite typical across the different clinical conditions. The patient may first be prescribed oral Panadol. This could progress to stronger, more potent drugs, through injections, for instance. These are not without side effects.",3,10,012-002-093-002-001-010,10
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Dr Amy Khor Lean Suan,"Basically, throughout the spectrum of drugs required for pain management, you can find subsidised drugs. So, the patient does not really have to pay more for these subsidised drugs. There is no Panadol injection, but as the Member has mentioned, there are more morphine, pethidine, nico injections which are in the Standard Drugs List. As I have said, they are stronger painkiller and they may not be without their side effects, so we need to ascertain if the patient's conditions will warrant these, and if these are suitable for the patient. We would need further details to better understand the case.",4,11,012-002-093-002-001-011,11
2015-01-20,Administering Different Drugs and Treatment for Same Medical Conditions,012-002-093-002-001,Dr Amy Khor Lean Suan,"What I would like to reiterate is that the drug and treatment prescribed is what the doctor and the healthcare team deem as clinically appropriate, based on the patient's conditions and not based on the subsidy status of the patient.",5,12,012-002-093-002-001-012,12
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Mr Zaqy Mohamad,asked,1,1,012-002-093-002-002-001,13
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"<strong style=""background-color  transparent; color  rgb(0, 0, 0);"">(for the Minister for Health)</strong>",1,2,012-002-093-002-002-002,14
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,2,3,012-002-093-002-002-003,15
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"MOH and the Health Promotion Board (HPB) have a variety of preventive health programmes and activities targeted at the general population, including children, adolescents, adults, and the elderly, to keep Singaporeans healthy and free of illness and disability for as long as possible through the adoption and maintenance of healthy lifestyle habits. To further encourage positive behavioural change, we launched the Healthy Living Masterplan in 2014, which aims to make healthy living accessible, natural, and effortless for all Singaporeans.",3,4,012-002-093-002-002-004,16
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,4,5,012-002-093-002-002-005,17
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"While rolling out population-based programmes to all Singaporeans, HPB has, over the years, tailored programmes specific to the cultural context of the various ethnic groups. Take for example, the Holistic Women's Health Workshop Series, which aims to empower women to take charge of their own and families' health over a range of health topics. This series of workshops are not only conducted in English, but also contextualised for the Chinese and Malay speaking audiences.",5,6,012-002-093-002-002-006,18
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,6,7,012-002-093-002-002-007,19
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"Since 2012, HPB has been partnering Majlis Ugama Islam Singapura (MUIS) and mosques in the Ramadan I Quit smoking cessation programmes. In 2014, of the 1,507 participants, one in five quit smoking, and another one in four reduced the number of cigarettes they smoked.",7,8,012-002-093-002-002-008,20
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,8,9,012-002-093-002-002-009,21
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"In 2013, HPB partnered the Singapore Muslim Women's Association (Persatuan Pemudi Islam Singapura or PPIS) and mosques to launch the 2014 Health calendar for Malay women. Serving as a healthy living educational tool, the calendar incorporates healthy recipes, health tips and screening messages to help users make healthier choices for themselves and their families. The response was positive, and we have increased the distribution of the 2015 calendar tenfold, to 30,000 households. In fact, this initiative has proven so popular, we have just launched a Chinese version of this calendar for the Chinese community, too.",9,10,012-002-093-002-002-010,22
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,10,11,012-002-093-002-002-011,23
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"Such initiatives and programmes are guided by the data and research that MOH and HPB conduct on the population, such as the National Health Survey, National Health Surveillance Survey and National Nutrition Survey. These surveys gather quantitative data on the health behaviour of the community, and are complemented by on-going qualitative feedback processes for further fine-tuning of programmes.",11,12,012-002-093-002-002-012,24
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),,12,13,012-002-093-002-002-013,25
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim),"My Ministry continuously reviews our research methodology to ensure that we have the latest data on the health status of the population. We will also continue to incorporate best practices and research findings from other countries where relevant, and update our health prevention programmes and strategies tailored to the local context, including the Malay community.",13,14,012-002-093-002-002-014,26
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Mr Zaqy Mohamad (Chua Chu Kang),"  Mdm Speaker, I would like to thank the Parliamentary Secretary for his reply. Two clarifications. First, in profiling the Malay community as being more prone to certain sorts of diseases, have these co-relations been identified through studies of profiles of the population or is it more genetics? I am just wondering if more in-depth research has been done.",1,15,012-002-093-002-002-015,27
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Mr Zaqy Mohamad (Chua Chu Kang),"Two, in terms of outreach, it is great to see outreach such as quit smoking campaigns being done in the mosques. The number of people been reached out to is about 5,000, and the Parliamentary Secretary mentioned that one fifth had quit smoking, for example. This is good outreach but I think the numbers are still a bit small. There are also many other diseases that need to be managed as well. Is the Ministry considering more of such outreach or more of such collaborations in the community to address the other health issues?",2,16,012-002-093-002-002-016,28
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Assoc Prof Dr Muhammad Faishal Ibrahim,"  I want to thank the Member for the supplementary questions. As I had mentioned earlier, all the non-communicable diseases have common lifestyle risk factors, which are linked very directly to obesity, the food that we eat, as well as the lack of sufficient physical activity. These affect diseases like high blood pressure and high cholesterol. Essentially, what we have been trying to do is encourage people to eat moderately, a balanced diet, to have physical activities and go for health screening.",1,17,012-002-093-002-002-017,29
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Assoc Prof Dr Muhammad Faishal Ibrahim,"It is important that we embark on this. At the same time, we have noticed that different ethnic groups have different lifestyles. Even though all of us eat, Malays have their common way of eating and the dishes that they like. Similarly for the Chinese and the others.",2,18,012-002-093-002-002-018,30
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Assoc Prof Dr Muhammad Faishal Ibrahim,"We have moved into a targeted approach, which I had shared earlier. The calendar is very popular this year. We not only give aspects of the calendar, but we also relate to their lifestyle, in terms of the food that they cook and their common habits, so that we can reach out to the different sectors of the community. We realised that over time they become excited about how to live healthily. With that aspect, we want to focus on these lifestyle factors.",3,19,012-002-093-002-002-019,31
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Assoc Prof Dr Muhammad Faishal Ibrahim,"Beyond that, in terms of genetics, we do not have significant evidence to show such a phenomenon. Based on what we have, and what research we have done locally, we realise that such lifestyle practices play an important role. And we can reduce the risk to such non-communicable diseases among the community if we focussed on the aspects of healthy eating, physical activity as well as go for proper and appropriate health screening.",4,20,012-002-093-002-002-020,32
2015-01-20,Diseases Prevalent among Malay Community,012-002-093-002-002,Assoc Prof Dr Muhammad Faishal Ibrahim,"With regards to outreach, you will see that over time, we have been able to reach out to more and more Singaporeans in terms of the programmes that we have. For example, the calendar, we have increased it tremendously in terms of numbers. When we did it last year, we received many requests from the community, asking for more. I gave out more publicity materials than what I gave out last year. Demand has gone up so much, I had to ask for more materials.",5,21,012-002-093-002-002-021,33
