Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-03-03,012-002-093-008-001,012-002-093-008,1,Recruitment of Daily-rated Workers in NEA,,OA,
2015-03-03,012-002-093-008-002,012-002-093-008,2,Supply Bill,,BI,
2015-03-03,012-002-093-008-003,012-002-093-008,3,Supplementary Supply (FY 2014) Bill,,BI,
2015-03-03,012-002-093-008-004,012-002-093-008,4,Debate on Annual Budget Statement,,OS,
2015-03-03,012-002-093-008-005,012-002-093-008,5,Adjournment of Debate,,OS,
2015-03-03,012-002-093-008-006,012-002-093-008,6,Adjournment,,OS,
2015-03-03,012-002-093-008-007,012-002-093-008,7,Technological Advances to Assist SCDF in Fighting Fires and Attending to Emergency Cases in Ambulances,,WA,
2015-03-03,012-002-093-008-008,012-002-093-008,8,Provision of Caregiver Allowance,,WA,
2015-03-03,012-002-093-008-009,012-002-093-008,9,Travel Smart Pilot under Free Pre-peak Travel Scheme,,WA,
2015-03-03,012-002-093-008-010,012-002-093-008,10,Take-up Rate for Free Pre-peak Travel on MRT,,WA,
2015-03-03,012-002-093-008-011,012-002-093-008,11,Measures to Alleviate Impact of Increase in Bus Fares,,WA,
2015-03-03,012-002-093-008-012,012-002-093-008,12,Schemes to Promote Flexible Work Arrangements,,WA,
