Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-03-03,014-001-095-091-001,014-001-095-091,1,Conducting Island-wide Noise Management Studies in Areas Affected by Multiple Construction Projects,,OA,
2023-03-03,014-001-095-091-002,014-001-095-091,2,Research to Understand Number of Children Singaporean Women Would Like to Have,,OA,
2023-03-03,014-001-095-091-003,014-001-095-091,3,Average Rate of Increase in Property Tax for Private Residential Properties and Proposal to Reduce These for Properties Occupied by Elderly Retirees,,OA,
2023-03-03,014-001-095-091-004,014-001-095-091,4,Training for Service Staff at Telecommunications Companies to Spot Possible Scams Targeted at Customers from Vulnerable Groups,,OA,
2023-03-03,014-001-095-091-005,014-001-095-091,5,Assessing Employability Impact of Training Courses Supported by Government Funds,,OA,
2023-03-03,014-001-095-091-006,014-001-095-091,6,Estimates of Expenditure for the Financial Year 1 April 2023 to 31 March 2024,Committee of Supply - Paper Cmd 20 of 2023,OS,
2023-03-03,014-001-095-091-007,014-001-095-091,7,Committee of Supply – Head W (Ministry of Transport) ,An inclusive and sustainable home,OS,
2023-03-03,014-001-095-091-008,014-001-095-091,8,Committee of Supply – Head O (Ministry of Health),A united and caring society,OS,
2023-03-03,014-001-095-091-009,014-001-095-091,9,Committee of Supply – Head I (Ministry of Social and Family Development),A united and caring society,OS,
2023-03-03,014-001-095-091-010,014-001-095-091,10,Extension of a Sitting,Business motion,OS,
2023-03-03,014-001-095-091-011,014-001-095-091,11,Committee of Supply – Head I (Ministry of Social and Family Development),A united and caring society,OS,
2023-03-03,014-001-095-091-012,014-001-095-091,12,Committee of Supply Reporting Progress,,OS,
2023-03-03,014-001-095-091-013,014-001-095-091,13,Adjournment ,,OS,
2023-03-03,014-001-095-091-014,014-001-095-091,14,Incidence of Myocarditis Post-mRNA Vaccination,,WANA,
2023-03-03,014-001-095-091-015,014-001-095-091,15,Making More Historic War Bunkers Accessible to Public,,WANA,
2023-03-03,014-001-095-091-016,014-001-095-091,16,Parent-care Leave Taken by Public Servants,,WA,
2023-03-03,014-001-095-091-017,014-001-095-091,17,Placing Limits on Local Banks Refinancing Coal Power Projects Overseas,,WA,
2023-03-03,014-001-095-091-018,014-001-095-091,18,Aid to Rohingya Refugees in Bangladesh,,WA,
2023-03-03,014-001-095-091-019,014-001-095-091,19,Outcome of Illegal Multi-level Marketing Scheme Cases,,WA,
2023-03-03,014-001-095-091-020,014-001-095-091,20,Cases against Holders of Work Permits for Performing Artistes and Their Top Three Offences,,WA,
2023-03-03,014-001-095-091-021,014-001-095-091,21,Review of 23 Industry Transformation Maps to Ensure Consistency with Net-zero Carbon Emissions Goal,,WA,
2023-03-03,014-001-095-091-022,014-001-095-091,22,Incidents Involving Users of Nature Areas due to Adverse Weather Conditions and Damaged Infrastructure,,WA,
2023-03-03,014-001-095-091-023,014-001-095-091,23,Effectiveness of Trap-Neuter-Release-Manage Programme for Stray Dogs,,WA,
2023-03-03,014-001-095-091-024,014-001-095-091,24,Delineation of Responsibilities between NParks and Town Councils in Pigeon Nuisance Issues,,WA,
2023-03-03,014-001-095-091-025,014-001-095-091,25,Progress Towards Goal of 30 Therapeutic Gardens by 2030 as Part of City in Nature Vision,,WA,
2023-03-03,014-001-095-091-026,014-001-095-091,26,Preventing Extremist Ideologies and Radicalisation from Propagating in Online Gaming Platforms,,WA,
2023-03-03,014-001-095-091-027,014-001-095-091,27,In-principle Approval Letters Issued to Work Permit Holders Broken Down by Basic Salary,,WA,
2023-03-03,014-001-095-091-028,014-001-095-091,28,Number of Private Companies Offering Childcare Sick Leave,,WA,
2023-03-03,014-001-095-091-029,014-001-095-091,29,Clarification by Second Minister for Health,,WS,
