Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-08-18,012-002-093-023-001,012-002-093-023,1,Land Assessment Tax for PUB's Waterworks in Johor,,OA,
2015-08-18,012-002-093-023-002,012-002-093-023,2,Prices Charged at Hawker and Food Centres,,OA,
2015-08-18,012-002-093-023-003,012-002-093-023,3,Medisave Contribution Ceilings and Retaining Overflows for Medical Expenses,,OA,
2015-08-18,012-002-093-023-004,012-002-093-023,4,Care Levels at Institute of Mental Health,,OA,
2015-08-18,012-002-093-023-005,012-002-093-023,5,System Design of North-South and East-West MRT Lines,,OA,
2015-08-18,012-002-093-023-006,012-002-093-023,6,Profile of Transport Concession Card Applications,,OA,
2015-08-18,012-002-093-023-007,012-002-093-023,7,Video Footages or Photographs of Traffic Offences,,OA,
2015-08-18,012-002-093-023-008,012-002-093-023,8,Incentives for Companies that Employ 85% or More of Singaporeans,,OA,
2015-08-18,012-002-093-023-009,012-002-093-023,9,Expansion of National Cycling Plan,,OA,
2015-08-18,012-002-093-023-010,012-002-093-023,10,Prevent Doping in Sports,,OA,
2015-08-18,012-002-093-023-011,012-002-093-023,11,More Leeway for Potentially Controversial Performances,,OA,
2015-08-18,012-002-093-023-012,012-002-093-023,12,HDB Loans for Studio Apartments ,,OA,
2015-08-18,012-002-093-023-013,012-002-093-023,13,Tuition Grants for Foreign Students at Secondary and Junior College Levels,,OA,
2015-08-18,012-002-093-023-014,012-002-093-023,14,"Double Glazed Windows for HDB Flats near MRT Lines, Expressways or Busy Roads",,OA,
2015-08-18,012-002-093-023-015,012-002-093-023,15,Priority for BTO 2-room Flats for Singaporeans with Foreign Spouses,,OA,
2015-08-18,012-002-093-023-016,012-002-093-023,16,Nurse-to-patient Ratio in Restructured Hospitals,,OA,
2015-08-18,012-002-093-023-017,012-002-093-023,17,Mental Health Checks for Foreign Domestic Workers and Employers,,OA,
2015-08-18,012-002-093-023-018,012-002-093-023,18,Foreign Vehicles with Illegal Modifications,,OA,
2015-08-18,012-002-093-023-019,012-002-093-023,19,Clarification by Senior Parliamentary Secretary to the Minister for Education,,OS,
2015-08-18,012-002-093-023-020,012-002-093-023,20,Bombing in Central Bangkok,Statement by Minister for Foreign Affairs,OS,
2015-08-18,012-002-093-023-021,012-002-093-023,21,Human Biomedical Research Bill,,BP,
2015-08-18,012-002-093-023-022,012-002-093-023,22,Bus Services Industry Bill,,BP,
2015-08-18,012-002-093-023-023,012-002-093-023,23,Public Transport Council (Amendment) Bill,,BP,
2015-08-18,012-002-093-023-024,012-002-093-023,24,Civil Aviation Authority of Singapore (Amendment) Bill,,BP,
2015-08-18,012-002-093-023-025,012-002-093-023,25,Adjournment Motion,Withdrawal,OS,
2015-08-18,012-002-093-023-026,012-002-093-023,26,Adjournment,,OS,
2015-08-18,012-002-093-023-027,012-002-093-023,27,Link between Unequal Benefits for Unwed and Married Mothers and Births within Marriage,,WANA,
2015-08-18,012-002-093-023-028,012-002-093-023,28,Re-employment of Retired Firefighters,,WA,
2015-08-18,012-002-093-023-029,012-002-093-023,29,Preparing Firefighters for Post-retirement Career Switches,,WA,
2015-08-18,012-002-093-023-030,012-002-093-023,30,Primary 1 Enrolment into Full-time Madrasahs,,WA,
2015-08-18,012-002-093-023-031,012-002-093-023,31,Cost Items for Hajj Pilgrims,,WA,
2015-08-18,012-002-093-023-032,012-002-093-023,32,Qualifying Criteria for Occupiers of HDB Flats under Public Rental Scheme to Purchase New 2-Room BTO Flat,,WA,
2015-08-18,012-002-093-023-033,012-002-093-023,33,Revenue Earned by CCCs from Organisation of Trade Fairs,,WA,
